       [,1] [,2] [,3]
  [1,]    1    9    8
  [2,]    1    4    9
  [3,]    1    5    8
  [4,]    1    6    5
  [5,]    1    1   10
  [6,]    1   10    7
  [7,]    5    1   10
  [8,]    4    1   10
  [9,]    7    1   10
 [10,]    4    1    1
 [11,]   10    1    8
 [12,]    4    1    5
 [13,]    1    7    1
 [14,]    6    1    1
 [15,]    9    4    1
 [16,]    5   10    1
 [17,]    4    5    1
 [18,]    5    6    1
 [19,]    2    3    9
 [20,]    2    4    8
 [21,]    2   10    3
 [22,]    2    2   10
 [23,]    2    4    5
 [24,]    2    5    2
 [25,]    5    2    2
 [26,]    5    2    9
 [27,]    4    2    9
 [28,]    9    2   10
 [29,]    4    2    3
 [30,]    9    2    7
 [31,]    2   10    2
 [32,]   10    7    2
 [33,]    5    4    2
 [34,]   10    4    2
 [35,]    2    8    2
 [36,]    4    6    2
 [37,]    3    9    6
 [38,]    3    2    8
 [39,]    3    1    7
 [40,]    3    1   10
 [41,]    3    3    7
 [42,]    3    7    6
 [43,]    5    3   10
 [44,]    8    3    9
 [45,]    2    3    2
 [46,]    6    3   10
 [47,]    9    3    7
 [48,]    3    3   10
 [49,]    3    1    3
 [50,]    6    6    3
 [51,]    1    6    3
 [52,]   10    2    3
 [53,]    3    8    3
 [54,]    2    2    3
 [55,]    4    2    5
 [56,]    4    7    7
 [57,]    4   10    8
 [58,]    4    7    2
 [59,]    4    9    7
 [60,]    4    9    2
 [61,]    4    4    2
 [62,]    1    4    7
 [63,]    2    4    1
 [64,]    1    4   10
 [65,]    5    4    4
 [66,]    4    4    5
 [67,]    6    1    4
 [68,]    7    4    4
 [69,]    2    9    4
 [70,]    8   10    4
 [71,]    4    1    4
 [72,]    7    6    4
 [73,]    5    5    5
 [74,]    5    4   10
 [75,]    5    3    8
 [76,]    5    1    3
 [77,]    5    1    8
 [78,]    5   10    7
 [79,]    7    5    2
 [80,]    2    5    3
 [81,]    4    5    4
 [82,]    1    5    2
 [83,]    8    5   10
 [84,]    5    5    2
 [85,]    8    8    5
 [86,]    3    2    5
 [87,]    4    9    5
 [88,]    9   10    5
 [89,]   10    2    5
 [90,]    8    2    5
 [91,]    6    7   10
 [92,]    6    3    3
 [93,]    6    2    9
 [94,]    6    4    3
 [95,]    6    4    7
 [96,]    6   10    3
 [97,]    8    6    2
 [98,]    3    6    9
 [99,]    3    6    8
[100,]   10    6    1
[101,]    3    6    6
[102,]    7    6    2
[103,]    6    8    6
[104,]    2    6    6
[105,]    8    9    6
[106,]    7    7    6
[107,]   10    9    6
[108,]    4    4    6
[109,]    7    2    3
[110,]    7    3    7
[111,]    7    4    2
[112,]    7    9   10
[113,]    7    9    7
[114,]    7    6   10
[115,]    9    7    5
[116,]    2    7    4
[117,]    6    7    9
[118,]    5    7    4
[119,]    1    7    9
[120,]    6    7    5
[121,]    2    5    7
[122,]    2   10    7
[123,]    1    7    7
[124,]   10    7    7
[125,]    7   10    7
[126,]    2    1    7
[127,]    8   10    1
[128,]    8    2    8
[129,]    8    8    1
[130,]    8   10    5
[131,]    8    9    4
[132,]    8    2    9
[133,]    3    8    1
[134,]   10    8    9
[135,]   10    8    1
[136,]    5    8    8
[137,]    5    8    3
[138,]    2    8    1
[139,]    9   10    8
[140,]    6    6    8
[141,]    8    8    8
[142,]    4    3    8
[143,]   10    5    8
[144,]    8    4    8
[145,]    9    7    9
[146,]    9    4    8
[147,]    9    1    7
[148,]    9    3    6
[149,]    9    5    8
[150,]    9    5    5
[151,]    8    9    5
[152,]    8    9    7
[153,]    9    9    2
[154,]    3    9    4
[155,]    6    9    9
[156,]    4    9    8
[157,]    2    6    9
[158,]    7    6    9
[159,]    1    3    9
[160,]    6    8    9
[161,]    9    3    9
[162,]    7    8    9
[163,]   10    1    7
[164,]   10    7    4
[165,]   10    8    8
[166,]   10    4    5
[167,]   10    8    7
[168,]   10    1    5
[169,]    1   10    5
[170,]    5   10   10
[171,]    6   10    7
[172,]    5   10    2
[173,]    3   10    5
[174,]   10   10    2
[175,]    1    5   10
[176,]    3    5   10
[177,]    8    4   10
[178,]    2    6   10
[179,]    3    8   10
[180,]    5    7   10
[181,]   10    2    4
[182,]    8    1    1
[183,]    6    3    6
[184,]    7    6    6
[185,]    5    8    2
[186,]   10   10    3
[187,]    8    6    6
[188,]    3    7    9
[189,]    8    3    1
[190,]    8    9    9
[191,]    3   10    3
[192,]    7    1    5
[193,]    6    9    3
[194,]    4    6    4
[195,]    9    5    1
[196,]   10    4    1
[197,]    7    6    3
[198,]    9    4    5
[199,]    4    2    2
[200,]    1    5    3
       [,1] [,2] [,3]
  [1,]    3   10    9
  [2,]    6    5    9
  [3,]    4    8    3
  [4,]    7    5    8
  [5,]   10    2    1
  [6,]    5    6   10
  [7,]    1    4    3
  [8,]    8    7    5
  [9,]   10    8    7
 [10,]    5    1    6
 [11,]    9   10    1
 [12,]    3    5    6
 [13,]    7    3    8
 [14,]   10    7    8
 [15,]    3    8    7
 [16,]    9    8   10
 [17,]    7   10    9
 [18,]    2    6    1
 [19,]   10    6    5
 [20,]    6    5    6
 [21,]    3    4    5
 [22,]    4    3    2
 [23,]    2    4    1
 [24,]    3    4    7
 [25,]    9    5   10
 [26,]    2    6    5
 [27,]    7    8    2
 [28,]    6    5    1
 [29,]    9   10   10
 [30,]    7    8    1
 [31,]    2    1    5
 [32,]    8    7    6
 [33,]    3    4    9
 [34,]    8    8    7
 [35,]    8    9   10
 [36,]    8    7    4
 [37,]   10    9    1
 [38,]   10    3    9
 [39,]   10    9    8
 [40,]    6    5   10
 [41,]    7    6    5
 [42,]    9    7    8
 [43,]    1    1    2
 [44,]    9   10    9
 [45,]    2    3    1
 [46,]    7    5    6
 [47,]    8    7    8
 [48,]    4    1    2
 [49,]    2    1    8
 [50,]    8    2    7
 [51,]    3    8    4
 [52,]    8    7    1
 [53,]    6    5    7
 [54,]    5    8    7
 [55,]    8    6    7
 [56,]    9   10    8
 [57,]    9   10    3
 [58,]    5    6    8
 [59,]    5    1    2
 [60,]   10    9   10
 [61,]    2    7    1
 [62,]    8    7   10
 [63,]   10    9    2
 [64,]    1    7    8
 [65,]    8    5    6
 [66,]    1    9   10
 [67,]    8    7    7
 [68,]    4    3    9
 [69,]    5    9   10
 [70,]    9    6    5
 [71,]    3    7    4
 [72,]    8    1    2
 [73,]   10    2    9
 [74,]    1   10    9
 [75,]    3    9   10
 [76,]    7    8    7
