       [,1] [,2] [,3]
  [1,]    3    5   10
  [2,]    3    7    5
  [3,]    3    9    6
  [4,]    3    4   10
  [5,]    3    5    4
  [6,]    3    5    6
  [7,]    6    3    3
  [8,]    8    3   11
  [9,]    3    3    9
 [10,]    5    3    7
 [11,]    5    3    3
 [12,]    8    3   10
 [13,]   11   11    3
 [14,]    9    4    3
 [15,]    3   11    3
 [16,]    3    4    3
 [17,]    7    6    3
 [18,]    9    7    3
 [19,]    4   11   11
 [20,]    4    9    8
 [21,]    4    8   11
 [22,]    4    6    8
 [23,]    4    5    4
 [24,]    4   10   10
 [25,]    5    4    7
 [26,]    8    4    7
 [27,]    8    4   10
 [28,]    7    4   11
 [29,]    8    4    6
 [30,]    3    4    5
 [31,]    4    7    4
 [32,]   10    9    4
 [33,]    8    3    4
 [34,]   10    3    4
 [35,]   11    5    4
 [36,]   10   11    4
 [37,]    5    6    5
 [38,]    5    7    6
 [39,]    5    9   11
 [40,]    5    3    4
 [41,]    5   10    5
 [42,]    5    3   11
 [43,]    4    5    5
 [44,]    9    5   10
 [45,]    7    5    6
 [46,]    5    5    9
 [47,]    5    5    7
 [48,]   10    5    8
 [49,]    5    9    5
 [50,]   10    8    5
 [51,]    3    9    5
 [52,]    9   11    5
 [53,]    6   11    5
 [54,]    9    9    5
 [55,]    6   11   11
 [56,]    6    8    4
 [57,]    6    5   10
 [58,]    6    7    7
 [59,]    6    9   11
 [60,]    6    7    3
 [61,]    6    6    7
 [62,]    8    6    4
 [63,]    9    6    8
 [64,]   10    6    8
 [65,]    6    6    5
 [66,]   10    6    6
 [67,]    3    6    6
 [68,]    9    8    6
 [69,]   11    9    6
 [70,]    9    5    6
 [71,]   10    4    6
 [72,]    7    3    6
 [73,]    7   11    4
 [74,]    7    9    7
 [75,]    7    3    5
 [76,]    7    9    5
 [77,]    7    9    8
 [78,]    7   10    7
 [79,]   10    7    5
 [80,]    4    7    9
 [81,]    9    7    6
 [82,]    9    7    7
 [83,]    8    7    3
 [84,]   11    7    8
 [85,]   10   11    7
 [86,]   10    6    7
 [87,]    4    3    7
 [88,]   10    5    7
 [89,]   10    3    7
 [90,]    7    4    7
 [91,]    8    6    5
 [92,]    8   10    4
 [93,]    8   10    5
 [94,]    8    4    4
 [95,]    8    4    5
 [96,]    8    4    3
 [97,]    3    8    5
 [98,]    5    8    9
 [99,]    4    8    6
[100,]    7    8    4
[101,]    9    8    3
[102,]   10    8    8
[103,]    3    9    8
[104,]    8    3    8
[105,]    8   10    8
[106,]    8    9    8
[107,]    6   10    8
[108,]   10    9    8
[109,]    9    6    6
[110,]    9   11    4
[111,]    9    4   10
[112,]    9   10    5
[113,]    9    9   11
[114,]    9   10    7
[115,]   10    9    3
[116,]    8    9    4
[117,]    5    9    3
[118,]    3    9   11
[119,]   11    9    7
[120,]   11    9    5
[121,]    4    9    9
[122,]   10   10    9
[123,]    6    3    9
[124,]    3   11    9
[125,]    7    4    9
[126,]    3    5    9
[127,]   10    9    7
[128,]   10    5    4
[129,]   10   11    9
[130,]   10   11   11
[131,]   10   11    3
[132,]   10   10    3
[133,]   11   10   11
[134,]    5   10    3
[135,]    6   10    3
[136,]    7   10    4
[137,]   10   10    6
[138,]    8   10    6
[139,]   10    5   10
[140,]   10    8   10
[141,]    6    6   10
[142,]   11    6   10
[143,]    7    6   10
