       [,1] [,2] [,3]
  [1,]    3   10    5
  [2,]    3    3    6
  [3,]    3    3    5
  [4,]    3    5    6
  [5,]    3    6    7
  [6,]    3    7    5
  [7,]    6    3    6
  [8,]    9    3    7
  [9,]   10    3    6
 [10,]    8    3   10
 [11,]    6    3    7
 [12,]    4    3   10
 [13,]    5    4    3
 [14,]    4    7    3
 [15,]    7    9    3
 [16,]    6    7    3
 [17,]    9    7    3
 [18,]    8   10    3
 [19,]    4    4    5
 [20,]    4    7    4
 [21,]    4    8    3
 [22,]    4   10    6
 [23,]    4    6    6
 [24,]    4    6    4
 [25,]    5    4    9
 [26,]   10    4    9
 [27,]    7    4    8
 [28,]    7    4    6
 [29,]    5    4    6
 [30,]    7    4    7
 [31,]    8    3    4
 [32,]    8    7    4
 [33,]    8    8    4
 [34,]   10    3    4
 [35,]    9    3    4
 [36,]    7   10    4
 [37,]    5    3    7
 [38,]    5    5    5
 [39,]    5   10    7
 [40,]    5    7    4
 [41,]    5    7    5
 [42,]    5    5    9
 [43,]    5    5    8
 [44,]    9    5    4
 [45,]    7    5   10
 [46,]    5    5   10
 [47,]    6    5    7
 [48,]    7    5    6
 [49,]    3    9    5
 [50,]    8    3    5
 [51,]    7    5    5
 [52,]    5    4    5
 [53,]    4    7    5
 [54,]    6    6    5
 [55,]    6    7    8
 [56,]    6    6    8
 [57,]    6   10    7
 [58,]    6    5   10
 [59,]    6    6    9
 [60,]    6    6    6
 [61,]    4    6    7
 [62,]    6    6   10
 [63,]    7    6    9
 [64,]    4    6    9
 [65,]    3    6   10
 [66,]   10    6    8
 [67,]    3   10    6
 [68,]    7    7    6
 [69,]    9    8    6
 [70,]    3    4    6
 [71,]    5    7    6
 [72,]    5    3    6
 [73,]    7    3    5
 [74,]    7    3    6
 [75,]    7    7    7
 [76,]    7    8    7
 [77,]    7   10    3
 [78,]    7   10    8
 [79,]    6    7    6
 [80,]    5    7    8
 [81,]    4    7   10
 [82,]   10    7    5
 [83,]    9    7   10
 [84,]    9    7    4
 [85,]    5    9    7
 [86,]    8    7    7
 [87,]   10    5    7
 [88,]    7    6    7
 [89,]    6    8    7
 [90,]   10    9    7
 [91,]    8    8    6
 [92,]    8    6    9
 [93,]    8    9    7
 [94,]    8    5    7
 [95,]    8   10   10
 [96,]    8    4    9
 [97,]    9    8    4
 [98,]    7    8    5
 [99,]    7    8    3
[100,]    8    8    8
[101,]    6    8    4
[102,]    5    8    4
[103,]    4    3    8
[104,]    7    9    8
[105,]    4    9    8
[106,]    6    5    8
[107,]    7    3    8
[108,]    3    3    8
[109,]    9    3   10
[110,]    9    7    6
[111,]    9    3    8
[112,]    9    7    5
[113,]    9   10    7
[114,]    9   10    8
[115,]    6    9   10
[116,]    8    9    3
[117,]    5    9    4
[118,]    9    9    7
[119,]   10    9   10
[120,]    9    9    8
[121,]    3    4    9
[122,]    7    9    9
[123,]    9    8    9
[124,]    8    7    9
[125,]    5   10    9
[126,]    6    9    9
[127,]   10    7    7
[128,]   10    7    3
[129,]   10   10   10
[130,]   10    4    6
[131,]   10    6   10
[132,]   10    6    7
[133,]    7   10   10
[134,]   10   10    7
[135,]    9   10    5
[136,]   10   10    5
[137,]    9   10    3
[138,]    8   10    6
[139,]    4    5   10
[140,]    8    4   10
[141,]    3   10   10
[142,]    9   10   10
[143,]    9    6   10
[144,]    3    4   10
[145,]    9    4    3
[146,]    5    9    3
[147,]    3    5    5
[148,]    6    5    3
[149,]    9    3    6
[150,]    7    7    3
[151,]   10    4    7
[152,]    8    4    5
[153,]    4    8    8
[154,]    4   10    3
[155,]    4    7    9
[156,]    8    7    6
[157,]    6   10   10
[158,]    8    5    6
[159,]    9    9    6
[160,]    8    4    7
[161,]    8    8    5
[162,]    5   10   10
[163,]   10    3    9
[164,]    9    3    3
[165,]    7    9   10
[166,]    5    3   10
[167,]    5    3    8
[168,]   10    8   10
[169,]    6   10    6
[170,]    4    9    5
[171,]    7    9    7
[172,]    4   10    9
[173,]    6    4    9
[174,]    6    7    9
[175,]    5    8    9
[176,]    5    7    3
[177,]    6    3    3
[178,]   10    8    8
[179,]    7    8    8
[180,]   10    8    9
[181,]   10   10    4
[182,]    4    9   10
[183,]    3    6    6
[184,]    5    8   10
[185,]   10    9    9
[186,]    8    9    4
[187,]    6    3    8
[188,]    9    6    4
[189,]    7    6    3
[190,]    4    4    6
[191,]    6    3    5
[192,]    7    5    9
[193,]   10    8    3
[194,]    5   10    8
[195,]    9    7    9
[196,]    9    5   10
[197,]    3    3    7
[198,]   10    3    5
[199,]    6    9    6
[200,]    7    7    9
       [,1] [,2] [,3]
  [1,]    2    6    7
  [2,]    9    2    2
  [3,]    1    5    4
  [4,]    1    8    6
  [5,]    6    3    1
  [6,]    1    5    9
  [7,]    1   10    6
  [8,]    9    1    8
  [9,]    1   10    7
 [10,]    3    3    2
 [11,]    2    5    3
 [12,]    9   10    2
 [13,]    7    6    1
 [14,]    1    3    7
 [15,]    8    1    8
 [16,]    9    1   10
 [17,]   10    2    1
 [18,]    2    1    8
 [19,]    6    1    1
 [20,]    5    1    9
 [21,]    1    8    1
 [22,]    2    9    4
 [23,]    1    6    6
 [24,]    1    3    1
 [25,]    2    7    4
 [26,]    5    2    6
 [27,]    7   10    2
 [28,]    7    2    3
 [29,]    1    4    4
 [30,]    2   10    8
 [31,]    1    5    8
 [32,]    1    5    5
 [33,]    5    3    2
 [34,]   10    7    1
 [35,]   10    2    6
 [36,]    2    9    9
 [37,]    9    5    1
 [38,]    8    2    5
 [39,]    1    1    6
 [40,]    5    1    3
 [41,]    2    7    1
 [42,]    1    8    7
 [43,]    2    2    3
 [44,]    9    2    7
 [45,]    9    7    1
 [46,]    3    8    1
 [47,]    3    2    9
 [48,]    2    6    3
 [49,]    8   10    1
 [50,]    6    2    6
 [51,]    3    2    8
 [52,]    7    3    2
 [53,]    3    7    1
 [54,]    5    3    1
 [55,]    9    9    2
 [56,]    1    3    8
 [57,]    8    1   10
 [58,]    2    9    8
 [59,]    7    6    2
 [60,]    5    2    9
 [61,]    2    7    3
 [62,]    9    5    2
 [63,]    6    1    3
 [64,]    1   10   10
 [65,]   10    3    1
 [66,]    1    1    5
 [67,]    5    9    2
 [68,]    5    2    1
 [69,]   10    2    9
 [70,]   10    2    4
 [71,]    7    7    1
 [72,]    2    1    4
 [73,]    1    9    2
 [74,]    2    4    1
 [75,]    2    6    5
 [76,]    2    2    7
 [77,]    6    2    8
 [78,]    4    2    2
 [79,]    6    2   10
 [80,]    1    6    9
 [81,]    4    1    5
 [82,]    1   10    2
 [83,]    2    1    9
 [84,]    2    7    8
 [85,]    1    7    6
 [86,]    6    2    1
 [87,]   10    1    6
 [88,]    1    3    3
 [89,]    5    5    2
 [90,]    9    6    1
 [91,]    6    1    6
 [92,]    3    8    2
 [93,]    4    1    6
 [94,]    2    7    5
 [95,]    2    8    8
 [96,]    4    2    8
 [97,]    9    1    2
 [98,]    3    2   10
 [99,]    1    3   10
[100,]    3    9    1
