       [,1] [,2] [,3]
  [1,]    1    9    9
  [2,]    1    4    8
  [3,]    1    7    9
  [4,]    1   10    8
  [5,]    1    6    7
  [6,]    1    1    5
  [7,]    5    1    6
  [8,]    5    1   10
  [9,]    1    1    7
 [10,]    3    1    3
 [11,]    1    1    4
 [12,]    7    1    8
 [13,]    7    6    1
 [14,]    8    9    1
 [15,]    9    3    1
 [16,]    7    2    1
 [17,]    8    1    1
 [18,]   10    8    1
 [19,]    2    2    5
 [20,]    2    7    4
 [21,]    2    2    1
 [22,]    2   10    5
 [23,]    2    6    2
 [24,]    2    6    5
 [25,]    2    2    6
 [26,]    4    2    8
 [27,]    1    2    3
 [28,]   10    2    2
 [29,]    6    2   10
 [30,]    4    2    7
 [31,]    9    3    2
 [32,]    5    1    2
 [33,]    7    6    2
 [34,]    1    8    2
 [35,]    7    3    2
 [36,]    6    3    2
 [37,]    3    3    6
 [38,]    3    2    4
 [39,]    3    5    2
 [40,]    3    4    9
 [41,]    3    8    7
 [42,]    3    2    5
 [43,]   10    3    5
 [44,]    9    3   10
 [45,]    8    3   10
 [46,]    5    3    1
 [47,]    3    3    3
 [48,]    8    3    2
 [49,]    6    6    3
 [50,]    4    8    3
 [51,]    8    8    3
 [52,]    6    9    3
 [53,]   10    7    3
 [54,]    8    7    3
 [55,]    4   10    3
 [56,]    4    1    1
 [57,]    4    1    8
 [58,]    4    3    9
 [59,]    4    5    4
 [60,]    4    4    8
 [61,]    7    4    9
 [62,]    5    4    4
 [63,]   10    4    4
 [64,]    5    4    7
 [65,]    3    4    4
 [66,]    3    4    3
 [67,]    5    9    4
 [68,]    9    1    4
 [69,]    4    7    4
 [70,]    1    3    4
 [71,]    6    2    4
 [72,]    7    8    4
 [73,]    5    4    5
 [74,]    5    8    4
 [75,]    5    4    1
 [76,]    5    8    1
 [77,]    5    1    4
 [78,]    5    4    6
 [79,]    2    5    7
 [80,]    9    5    4
 [81,]    3    5    1
 [82,]    8    5    9
 [83,]    4    5    6
 [84,]    6    5    5
 [85,]    6   10    5
 [86,]    7    2    5
 [87,]    9    9    5
 [88,]    8    9    5
 [89,]    9   10    5
 [90,]    8    8    5
 [91,]    6   10    9
 [92,]    6    1    3
 [93,]    6    3    5
 [94,]    6    8    7
 [95,]    6    8    9
 [96,]    6    7    4
 [97,]    3    6    8
 [98,]    9    6    2
 [99,]    7    6    6
[100,]    5    6    5
[101,]    2    6    1
[102,]    9    6   10
[103,]   10    5    6
[104,]    2    6    6
[105,]    5    7    6
[106,]    1    8    6
[107,]    5    5    6
[108,]    1    7    6
[109,]    7    4    5
[110,]    7    2    7
[111,]    7    4   10
[112,]    7    1    7
[113,]    7   10    9
[114,]    7    5    9
[115,]    9    7    8
[116,]    9    7    2
[117,]    1    7    7
[118,]    6    7    2
[119,]    9    7    3
[120,]    2    7    5
[121,]    1    5    7
[122,]    6    4    7
[123,]    9    3    7
[124,]    9    6    7
[125,]    2    6    7
[126,]    8    6    7
[127,]    8    1    7
[128,]    8   10    2
[129,]    8    4    5
[130,]    8    8    6
[131,]    8    5    7
[132,]    8   10    4
[133,]    4    8   10
[134,]    8    8    1
[135,]    9    8    9
[136,]    3    8    4
[137,]    5    8    9
[138,]    1    8    4
[139,]    3   10    8
[140,]   10    7    8
[141,]    4   10    8
[142,]   10    1    8
[143,]   10    4    8
[144,]    5    5    8
[145,]    9   10    2
[146,]    9    2   10
[147,]    9    8    3
[148,]    9    7    1
[149,]    9   10    7
[150,]    9    3    5
[151,]    7    9    8
[152,]    2    9    9
[153,]    8    9    3
[154,]   10    9    6
[155,]    6    9    8
[156,]    9    9    1
[157,]    5    1    9
[158,]    4    2    9
[159,]    6    5    9
[160,]    3    5    9
[161,]    6    9    9
[162,]    1    5    9
[163,]   10    6    3
[164,]   10    4    9
[165,]   10    2    1
[166,]   10    5    1
[167,]   10    1    6
[168,]   10    6    7
[169,]    6   10    1
[170,]   10   10    7
[171,]    9   10    3
[172,]    3   10    2
[173,]    8   10    7
[174,]    2   10    7
[175,]    2    5   10
[176,]    9    1   10
[177,]    1    8   10
[178,]   10    5   10
[179,]    6    5   10
[180,]    2    1   10
[181,]    4    3   10
[182,]    3    6    9
[183,]    8    3    7
[184,]    7    6    7
[185,]    1    6    4
[186,]    2    1    6
[187,]    7    9    6
[188,]    6    9    6
[189,]    6    4    2
[190,]    8    7    1
[191,]    6    8    5
[192,]    1    6    2
[193,]   10    7    6
[194,]    2    7   10
[195,]    7    1    5
[196,]   10    9    1
[197,]    6    3    8
[198,]    1    1    1
[199,]    8    8   10
[200,]    2    3    1
       [,1] [,2] [,3]
  [1,]   10    8    3
  [2,]    7    7    3
  [3,]    3    5    3
  [4,]    7    8    3
  [5,]    9    9    9
  [6,]    3   10    3
  [7,]    4    4   10
  [8,]   10    2   10
  [9,]    7    2    8
 [10,]    6   10    4
 [11,]    6    4   10
 [12,]    4    8    2
 [13,]    8    5   10
 [14,]    6   10    3
 [15,]    1    8    1
 [16,]    3    8    6
 [17,]    1    7    2
 [18,]    3    5    8
 [19,]    7    7   10
 [20,]   10    4    3
 [21,]    9   10    9
 [22,]    4   10    2
 [23,]    8    1    6
 [24,]    9    8    6
 [25,]    1    3    6
 [26,]    1    5    6
 [27,]    5    8    8
 [28,]    8    8    2
 [29,]    9    4    5
 [30,]    4    9    6
 [31,]    4    2    3
 [32,]    6    3    4
 [33,]    9    2    4
 [34,]    2    7    7
 [35,]    2    2    4
 [36,]    3    1    1
 [37,]    3    3    4
 [38,]    6    9    4
 [39,]    2    5    1
 [40,]    3    5    4
 [41,]    1    2    1
 [42,]    8    3    5
 [43,]    3    7   10
 [44,]    7    5    3
 [45,]    9    5    8
 [46,]    6    4    9
 [47,]    7    8    9
 [48,]    2    7    6
 [49,]    9    1    8
 [50,]    4    8    6
 [51,]   10    6    9
 [52,]   10    5    2
 [53,]    5    3    3
 [54,]    6    2    6
 [55,]    1    9    7
 [56,]    6    4    4
 [57,]    9    1    6
 [58,]    6    9    2
 [59,]    3    2    2
 [60,]   10    4    7
 [61,]    6    8    8
 [62,]   10    4    5
 [63,]    9    7    6
 [64,]    9    2    9
 [65,]    4    3    3
 [66,]    9    1    7
 [67,]    2    8    9
 [68,]    6    5    7
 [69,]    4    3    7
 [70,]    3    3    1
 [71,]    4    7    9
 [72,]    5    3    4
 [73,]   10    8    7
 [74,]    8    4    4
 [75,]    6    4    1
 [76,]    1    6    1
 [77,]    2   10    8
 [78,]    3    8    9
 [79,]    9    8   10
 [80,]    1    1    6
 [81,]    4    4    3
 [82,]    8    1    3
 [83,]    1    9    1
 [84,]    3   10    9
 [85,]    4    5    9
 [86,]   10    5    4
 [87,]    7    4    7
 [88,]    2    8    8
 [89,]    8    1    8
 [90,]    4    2   10
 [91,]    7    5    2
 [92,]    3    6    4
 [93,]    8    6    4
 [94,]    9    9    3
 [95,]    1    2    2
 [96,]    1    9    3
 [97,]    9    5    9
 [98,]    1    6    5
 [99,]    8   10    9
[100,]   10    1    3
