       [,1] [,2] [,3]
  [1,]    1    1    5
  [2,]    1    9    1
  [3,]    1    9    6
  [4,]    1    5    9
  [5,]    1    9   11
  [6,]    1   10    3
  [7,]    4    1    3
  [8,]   11    1   11
  [9,]    6    1    9
 [10,]    6    1   10
 [11,]    3    1    8
 [12,]    6    1    3
 [13,]    5    5    1
 [14,]    4    9    1
 [15,]    8    9    1
 [16,]    7    7    1
 [17,]    6    4    1
 [18,]    5    8    1
 [19,]    2    2    8
 [20,]    2   11   10
 [21,]    2    6    7
 [22,]    2    2    5
 [23,]    2    2    4
 [24,]    2    5   10
 [25,]    4    2   11
 [26,]    8    2    2
 [27,]    2    2    9
 [28,]    4    2    2
 [29,]    3    2    5
 [30,]    5    2   11
 [31,]   10    6    2
 [32,]    3    5    2
 [33,]   10    7    2
 [34,]    2   10    2
 [35,]    7    6    2
 [36,]    7    7    2
 [37,]    3   11    3
 [38,]    3   10    3
 [39,]    3    6   11
 [40,]    3    7    1
 [41,]    3    2   11
 [42,]    3    2    1
 [43,]    3    3    1
 [44,]    8    3   11
 [45,]    8    3    3
 [46,]    6    3    6
 [47,]    8    3    2
 [48,]    7    3    7
 [49,]    8    7    3
 [50,]    5    9    3
 [51,]    1    9    3
 [52,]   10    9    3
 [53,]    7    3    3
 [54,]    1    6    3
 [55,]    4    4    4
 [56,]    4    1    1
 [57,]    4    8    8
 [58,]    4    4    9
 [59,]    4    2   10
 [60,]    4    5    6
 [61,]   11    4    8
 [62,]   10    4    4
 [63,]    6    4    2
 [64,]    2    4    8
 [65,]    1    4   11
 [66,]    4    4   10
 [67,]    2   11    4
 [68,]    9    4    4
 [69,]    6    6    4
 [70,]    4    1    4
 [71,]    4   11    4
 [72,]    5    1    4
 [73,]    5    5    4
 [74,]    5    7   10
 [75,]    5    3   10
 [76,]    5   11    8
 [77,]    5    1    2
 [78,]    5    2    2
 [79,]    3    5    7
 [80,]   10    5    2
 [81,]    4    5    3
 [82,]    8    5    8
 [83,]    7    5    3
 [84,]    5    5    9
 [85,]    5    5    5
 [86,]   10   11    5
 [87,]    3    1    5
 [88,]   10    5    5
 [89,]    3    3    5
 [90,]    3    8    5
 [91,]    6    9    1
 [92,]    6    8    7
 [93,]    6    7    2
 [94,]    6    6   11
 [95,]    6   10    9
 [96,]    6    2   11
 [97,]    7    6    7
 [98,]    7    6    3
 [99,]    3    6    7
[100,]    3    6    6
[101,]    4    6    7
[102,]    8    6    2
[103,]    3    3    6
[104,]    7   10    6
[105,]    1    3    6
[106,]    6    9    6
