      [,1] [,2] [,3]
 [1,]    1    2    2
 [2,]    1    1    2
 [3,]    3    1    2
 [4,]    2    1    3
 [5,]    3    2    1
 [6,]    1    2    1
 [7,]    2    3    2
 [8,]    2    3    3
 [9,]    2    2    3
[10,]    3    2    2
[11,]    1    3    2
[12,]    2    2    2
[13,]    3    2    3
[14,]    3    1    3
[15,]    3    3    1
[16,]    1    3    3
[17,]    1    1    3
[18,]    1    2    3
      [,1] [,2] [,3]
 [1,]    1    3    1
 [2,]    3    1    1
 [3,]    2    2    1
 [4,]    3    3    2
 [5,]    2    1    2
 [6,]    3    3    3
 [7,]    2    1    1
 [8,]    1    1    1
 [9,]    2    3    1
