       [,1] [,2] [,3]
  [1,]    1    4    3
  [2,]    1    1    9
  [3,]    1    1    3
  [4,]    1    5    7
  [5,]    1    3    9
  [6,]    1    4    4
  [7,]    1    9    6
  [8,]    7    1    4
  [9,]    5    1    4
 [10,]    8    1    8
 [11,]    9    1    6
 [12,]    1    1    7
 [13,]    3    1    1
 [14,]    4    1    6
 [15,]    1    3    1
 [16,]    3    9    1
 [17,]    8    9    1
 [18,]    6    9    1
 [19,]    5    9    1
 [20,]    4    9    1
 [21,]    8    7    1
 [22,]    2    6    7
 [23,]    2    6    6
 [24,]    2    2    7
 [25,]    2    7    7
 [26,]    2    3    9
 [27,]    2    7    2
 [28,]    2    9    8
 [29,]    7    2    8
 [30,]    4    2    6
 [31,]    7    2    3
 [32,]    2    2    3
 [33,]    3    2    7
 [34,]    2    2    8
 [35,]    3    2    4
 [36,]    2    4    2
 [37,]    3    8    2
 [38,]    6    8    2
 [39,]    4    2    2
 [40,]    7    9    2
 [41,]    5    2    2
 [42,]    6    6    2
 [43,]    3    6    5
 [44,]    3    6    9
 [45,]    3    8    8
 [46,]    3    1    9
 [47,]    3    5    6
 [48,]    3    2    6
 [49,]    3    9    3
 [50,]    3    3    1
 [51,]    5    3    2
 [52,]    2    3    7
 [53,]    2    3    3
 [54,]    7    3    7
 [55,]    8    3    6
 [56,]    8    3    5
 [57,]    9    8    3
 [58,]    6    2    3
 [59,]    5    8    3
 [60,]    8    9    3
 [61,]    9    3    3
 [62,]    8    8    3
 [63,]    1    9    3
 [64,]    4    4    8
 [65,]    4    2    1
 [66,]    4    7    9
 [67,]    4    5    4
 [68,]    4    2    8
 [69,]    4    1    8
 [70,]    4    8    8
 [71,]    9    4    7
 [72,]    7    4    7
 [73,]    5    4    8
 [74,]    8    4    9
 [75,]    9    4    9
 [76,]    9    4    8
 [77,]    8    4    1
 [78,]    4    6    4
 [79,]    4    8    4
 [80,]    9    7    4
 [81,]    6    9    4
 [82,]    2    1    4
 [83,]    9    2    4
 [84,]    5    7    4
 [85,]    5    5    3
 [86,]    5    5    7
 [87,]    5    7    2
 [88,]    5    9    4
 [89,]    5    7    9
 [90,]    5    2    7
 [91,]    5    9    2
 [92,]    7    5    1
 [93,]    5    5    5
 [94,]    8    5    1
 [95,]    9    5    3
 [96,]    9    5    8
 [97,]    2    5    5
 [98,]    1    5    8
 [99,]    3    9    5
[100,]    3    5    5
[101,]    4    4    5
[102,]    2    7    5
[103,]    3    7    5
[104,]    8    4    5
[105,]    1    1    5
[106,]    6    6    7
[107,]    6    1    6
[108,]    6    6    8
[109,]    6    1    4
[110,]    6    1    3
[111,]    6    7    1
[112,]    6    4    6
[113,]    9    6    9
[114,]    3    6    8
[115,]    9    6    7
[116,]    3    6    2
[117,]    8    6    7
[118,]    2    6    4
[119,]    6    6    6
[120,]    1    1    6
[121,]    1    8    6
[122,]    2    8    6
[123,]    8    6    6
[124,]    9    2    6
[125,]    6    8    6
[126,]    1    7    6
[127,]    7    7    9
[128,]    7    2    1
[129,]    7    7    1
[130,]    7    3    5
[131,]    7    9    7
[132,]    7    1    9
[133,]    7    2    4
[134,]    1    7    1
[135,]    2    7    3
[136,]    9    7    2
[137,]    4    7    7
[138,]    5    7    1
[139,]    9    7    9
[140,]    3    7    3
[141,]    3    7    7
[142,]    7    7    7
[143,]    4    2    7
[144,]    1    4    7
[145,]    3    9    7
[146,]    2    1    7
[147,]    4    3    7
[148,]    8    1    1
[149,]    8    5    3
[150,]    8    5    4
[151,]    8    9    8
[152,]    8    8    5
[153,]    8    2    1
[154,]    8    4    2
[155,]    2    8    2
[156,]    4    8    2
[157,]    9    8    2
[158,]    3    8    3
[159,]    9    8    6
[160,]    1    8    3
[161,]    6    8    4
[162,]    6    1    8
[163,]    3    1    8
[164,]    2    8    8
[165,]    8    8    8
[166,]    2    5    8
[167,]    6    9    8
[168,]    5    5    8
[169,]    9    5    2
[170,]    9    2    7
[171,]    9    2    8
[172,]    9    6    4
[173,]    9    9    6
[174,]    9    8    9
[175,]    9    7    3
[176,]    4    9    8
[177,]    3    9    9
[178,]    9    9    4
[179,]    8    9    7
[180,]    3    9    8
[181,]    7    9    4
[182,]    3    9    2
[183,]    8    7    9
[184,]    5    2    9
[185,]    5    6    9
[186,]    9    5    9
[187,]    7    2    9
[188,]    5    4    9
[189,]    5    8    9
[190,]    7    9    9
[191,]    6    4    7
[192,]    1    7    9
[193,]    7    7    3
[194,]    3    3    6
[195,]    9    3    5
[196,]    2    2    9
[197,]    4    4    7
[198,]    7    4    2
[199,]    9    8    4
[200,]    6    3    3
       [,1] [,2] [,3]
  [1,]    8    7    8
  [2,]    5    8    7
  [3,]    1    6    5
  [4,]    4    3    6
  [5,]    5    7    6
  [6,]    1    5    6
  [7,]    2    5    1
  [8,]    3    4    5
  [9,]    5    1    2
 [10,]    1    3    2
 [11,]    7    3    4
 [12,]    8    1    7
 [13,]    5    4    3
 [14,]    2    8    1
 [15,]    5    9    6
 [16,]    7    8    6
 [17,]    6    5    3
 [18,]    8    7    9
 [19,]    8    3    4
 [20,]    2    1    8
 [21,]    6    3    4
 [22,]    5    4    6
 [23,]    3    7    4
 [24,]    5    7    8
 [25,]    2    1    6
 [26,]    2    6    1
 [27,]    1    4    2
 [28,]    7    7    8
 [29,]    5    2    1
 [30,]    2    1    4
 [31,]    6    5    1
 [32,]    3    4    7
 [33,]    5    3    6
 [34,]    2    2    1
 [35,]    1    7    8
 [36,]    6    5    8
 [37,]    7    2    1
 [38,]    7    8    2
 [39,]    4    5    3
 [40,]    1    9    2
 [41,]    3    4    4
 [42,]    6    8    7
 [43,]    6    7    8
 [44,]    4    7    3
 [45,]    6    5    7
 [46,]    3    9    4
 [47,]    3    2    1
 [48,]    8    7    6
 [49,]    7    8    4
 [50,]    3    5    6
