       [,1] [,2] [,3]
  [1,]    3    6    4
  [2,]    3   12    8
  [3,]    3    8    9
  [4,]    3    5    6
  [5,]    3    3   12
  [6,]    4    3    6
  [7,]    8    3   11
  [8,]    7    3   11
  [9,]    9    3    5
 [10,]   12    3    8
 [11,]    9    9    3
 [12,]   10    8    3
 [13,]   11    3    3
 [14,]   12   12    3
 [15,]   12    8    3
 [16,]    4    4   12
 [17,]    4   10    7
 [18,]    4    4    3
 [19,]    4   11    3
 [20,]    4    5    6
 [21,]    3    4   10
 [22,]   11    4    3
 [23,]    8    4    7
 [24,]    3    4    8
 [25,]   11    4    7
 [26,]    4    9    4
 [27,]    8    7    4
 [28,]    7    5    4
 [29,]    5    8    4
 [30,]    4    4    4
 [31,]    5    9    5
 [32,]    5   10    6
 [33,]    5   11    3
 [34,]    5   10    8
 [35,]    5    3    3
 [36,]    9    5    5
 [37,]    6    5   12
 [38,]    4    5    7
 [39,]    3    5   11
 [40,]   11    5    6
 [41,]   10    8    5
 [42,]    5    5    5
 [43,]    5    4    5
 [44,]    4    4    5
 [45,]   10   11    5
 [46,]    6   11    5
 [47,]    6    4   12
 [48,]    6    8    6
 [49,]    6    9    3
 [50,]    6   12   11
 [51,]    3    6    9
 [52,]   11    6    3
 [53,]   10    6    9
 [54,]    4    6    8
 [55,]    6    6    8
 [56,]    3    9    6
 [57,]   12    6    6
 [58,]    9   11    6
 [59,]    4    7    6
 [60,]    3   11    6
 [61,]    7   12   10
 [62,]    7   11    5
 [63,]    7   10    8
 [64,]    7    5    3
 [65,]    7    6    6
 [66,]    9    7    7
 [67,]    4    7    4
 [68,]   10    7    7
 [69,]    3    7    5
 [70,]    6    7   12
 [71,]    7    4    7
 [72,]    9    6    7
 [73,]   11   11    7
 [74,]    5    3    7
 [75,]    4    9    7
 [76,]    8   12    7
 [77,]    8    7    3
 [78,]    8    3    4
 [79,]    8    3    6
 [80,]    8    4    8
 [81,]   12    8    8
 [82,]   11    8    8
 [83,]   11    8    3
 [84,]    5    8    9
 [85,]    5    8   12
 [86,]    5   12    8
 [87,]    6    9    8
 [88,]   10   10    8
 [89,]   10    5    8
 [90,]   10   11    8
 [91,]    9    3    3
 [92,]    9    7    9
 [93,]    9    7    6
 [94,]    9    5    9
 [95,]    9    6    5
 [96,]   11    9   12
 [97,]   12    9   10
 [98,]    3    9    5
 [99,]    9    9    9
[100,]   12    9    5
[101,]    4   12    9
[102,]   11    3    9
[103,]    7   11    9
[104,]    7   10    9
[105,]    3    5    9
[106,]   10   12    9
[107,]   10    4   12
[108,]   10    8    4
[109,]   10    7   11
[110,]   10   12    8
[111,]    5   10    9
[112,]    3   10    8
[113,]    7   10    6
[114,]   11   10    6
