       [,1] [,2] [,3]
  [1,]    6    1    1
  [2,]    4    1    1
  [3,]    6    1    5
  [4,]    9    1    3
  [5,]    5    1    4
  [6,]    5    1    8
  [7,]    3    1    1
  [8,]    5    9    1
  [9,]    8    1    1
 [10,]    9    2    1
 [11,]    7    8    1
 [12,]    3    2    1
 [13,]    7    1    1
 [14,]    6    5    1
 [15,]    3    2    4
 [16,]    5    2    9
 [17,]    4    2    3
 [18,]    5    2    3
 [19,]    6    2    3
 [20,]    3    2    8
 [21,]    9    2    6
 [22,]    7    6    2
 [23,]    4    4    2
 [24,]    4    8    2
 [25,]    5    9    2
 [26,]    5    7    2
 [27,]    9    8    2
 [28,]    5    6    2
 [29,]    3    3    5
 [30,]    3    8    7
 [31,]    3    3    8
 [32,]    3    1    7
 [33,]    3    5    7
 [34,]    3    4    8
 [35,]    3    5    2
 [36,]    4    3    5
 [37,]    7    3    9
 [38,]    4    3    1
 [39,]    5    3    3
 [40,]    5    3    4
 [41,]    3    3    2
 [42,]    6    3    9
 [43,]    8    8    3
 [44,]    5    8    3
 [45,]    6    7    3
 [46,]    5    7    3
 [47,]    3    9    3
 [48,]    3    7    3
 [49,]    6    5    3
 [50,]    4    2    7
 [51,]    4    9    3
 [52,]    4    6    7
 [53,]    4    1    2
 [54,]    4    4    7
 [55,]    4    4    3
 [56,]    4    8    4
 [57,]    3    4    4
 [58,]    6    4    4
 [59,]    7    4    1
 [60,]    5    4    9
 [61,]    4    4    5
 [62,]    5    4    5
 [63,]    3    4    9
 [64,]    9    6    4
 [65,]    7    1    4
 [66,]    7    9    4
 [67,]    7    3    4
 [68,]    3    5    4
 [69,]    9    5    4
 [70,]    7    8    4
 [71,]    5    4    8
 [72,]    5    3    5
 [73,]    5    3    6
 [74,]    5    5    1
 [75,]    5    5    7
 [76,]    5    2    6
 [77,]    5    3    2
 [78,]    6    5    2
 [79,]    6    5    8
 [80,]    3    5    8
 [81,]    8    5    6
 [82,]    9    5    6
 [83,]    4    5    5
 [84,]    6    5    9
 [85,]    8    1    5
 [86,]    8    9    5
 [87,]    7    8    5
 [88,]    3    6    5
 [89,]    5    1    5
 [90,]    6    2    5
 [91,]    9    8    5
 [92,]    6    8    2
 [93,]    6    8    8
 [94,]    6    2    6
 [95,]    6    2    7
 [96,]    6    2    8
 [97,]    6    6    8
 [98,]    6    3    1
 [99,]    7    6    9
[100,]    8    6    5
[101,]    4    6    9
[102,]    9    6    5
[103,]    7    6    3
[104,]    8    6    2
[105,]    6    6    4
[106,]    5    8    6
[107,]    9    6    6
[108,]    7    5    6
[109,]    7    4    6
[110,]    4    9    6
[111,]    6    9    6
[112,]    8    8    6
[113,]    7    4    8
[114,]    7    8    6
[115,]    7    9    5
[116,]    7    5    3
[117,]    7    8    3
[118,]    7    1    6
[119,]    7    1    9
[120,]    7    7    1
[121,]    9    7    5
[122,]    6    7    1
[123,]    8    7    3
[124,]    6    7    7
[125,]    3    7    8
[126,]    3    7    2
[127,]    6    6    7
[128,]    8    3    7
[129,]    4    1    7
[130,]    3    6    7
[131,]    9    4    7
[132,]    9    8    7
[133,]    8    2    7
[134,]    8    1    3
[135,]    8    3    3
[136,]    8    4    3
[137,]    8    1    2
[138,]    8    2    3
[139,]    8    4    6
[140,]    8    4    9
[141,]    3    8    5
[142,]    9    8    8
[143,]    9    8    3
[144,]    7    8    7
[145,]    6    8    7
[146,]    4    8    5
[147,]    3    8    1
[148,]    8    1    8
[149,]    9    1    8
[150,]    7    8    8
[151,]    6    7    8
[152,]    5    2    8
[153,]    5    7    8
[154,]    8    5    8
[155,]    9    8    9
[156,]    9    2    9
[157,]    9    3    2
[158,]    9    4    5
[159,]    9    5    3
[160,]    9    7    9
[161,]    9    3    8
[162,]    3    9    9
[163,]    4    9    1
[164,]    7    9    6
[165,]    8    9    8
[166,]    8    9    6
[167,]    3    9    5
[168,]    4    9    7
[169,]    4    1    9
[170,]    6    4    9
[171,]    6    8    9
[172,]    8    9    9
[173,]    5    1    9
[174,]    8    6    9
[175,]    9    4    9
[176,]    7    7    4
[177,]    7    6    6
[178,]    7    4    5
[179,]    7    7    5
[180,]    9    9    6
[181,]    7    4    7
[182,]    9    9    3
[183,]    6    1    2
[184,]    7    3    3
[185,]    5    8    5
[186,]    7    7    6
[187,]    4    3    3
[188,]    8    3    9
[189,]    9    2    3
[190,]    4    3    8
[191,]    9    4    8
[192,]    4    2    6
[193,]    3    7    4
[194,]    7    5    1
[195,]    4    6    2
[196,]    4    7    6
[197,]    8    9    2
[198,]    6    4    8
[199,]    8    4    5
[200,]    9    1    4
       [,1] [,2] [,3]
  [1,]    1    1    7
  [2,]    1    6    2
  [3,]    2    9    9
  [4,]    2    4    5
  [5,]    1    9    4
  [6,]    2    7    7
  [7,]    2    7    2
  [8,]    1    6    6
  [9,]    2    6    5
 [10,]    1    2    5
 [11,]    1    9    6
 [12,]    1    7    4
 [13,]    1    3    3
 [14,]    1    9    3
 [15,]    1    4    7
 [16,]    2    4    7
 [17,]    1    5    6
 [18,]    1    3    5
 [19,]    2    9    6
 [20,]    2    2    9
 [21,]    1    4    6
 [22,]    1    5    5
 [23,]    1    8    2
 [24,]    2    9    8
 [25,]    1    9    9
 [26,]    1    7    6
 [27,]    1    8    1
 [28,]    2    6    7
 [29,]    2    9    5
 [30,]    2    2    4
 [31,]    2    7    8
 [32,]    2    7    6
 [33,]    1    7    2
 [34,]    1    2    9
 [35,]    1    7    3
 [36,]    1    6    5
 [37,]    1    6    8
 [38,]    1    7    5
 [39,]    1    4    3
 [40,]    2    9    7
 [41,]    1    9    1
 [42,]    1    2    7
 [43,]    2    3    6
 [44,]    1    1    3
 [45,]    2    2    1
 [46,]    2    7    3
 [47,]    1    2    6
 [48,]    1    9    2
 [49,]    1    5    3
 [50,]    2    5    6
 [51,]    2    5    8
 [52,]    2    1    2
 [53,]    2    5    2
 [54,]    2    1    9
 [55,]    2    7    1
 [56,]    1    3    8
 [57,]    1    8    4
 [58,]    1    9    5
 [59,]    2    2    3
 [60,]    2    6    1
 [61,]    2    8    4
 [62,]    2    3    1
 [63,]    2    7    4
 [64,]    2    4    9
 [65,]    2    2    8
 [66,]    1    8    5
 [67,]    1    2    1
 [68,]    1    9    7
 [69,]    1    2    4
 [70,]    1    9    8
 [71,]    1    3    6
 [72,]    2    5    5
 [73,]    1    8    3
 [74,]    1    5    4
 [75,]    2    3    8
 [76,]    1    2    2
 [77,]    2    6    3
 [78,]    2    1    5
 [79,]    2    2    7
 [80,]    1    8    6
 [81,]    2    7    9
 [82,]    1    6    1
 [83,]    2    5    3
 [84,]    2    3    7
 [85,]    1    5    8
 [86,]    1    2    3
 [87,]    1    5    9
 [88,]    1    4    5
 [89,]    1    5    1
 [90,]    2    8    8
 [91,]    1    4    9
 [92,]    1    6    4
 [93,]    1    7    1
 [94,]    1    6    3
 [95,]    2    9    1
 [96,]    1    7    7
 [97,]    1    1    5
 [98,]    2    4    8
 [99,]    1    5    7
[100,]    2    4    4
