       [,1] [,2] [,3]
  [1,]    1    7    5
  [2,]    1    6    5
  [3,]    1    5    2
  [4,]    1    2    4
  [5,]    1    6    7
  [6,]    1    4    7
  [7,]    1    4    5
  [8,]    1    2    2
  [9,]    1    3    7
 [10,]    6    1    4
 [11,]    6    1    7
 [12,]    4    1    6
 [13,]    5    1    1
 [14,]    3    1    7
 [15,]    5    1    6
 [16,]    2    1    1
 [17,]    4    1    1
 [18,]    1    1    3
 [19,]    3    1    1
 [20,]    1    2    1
 [21,]    3    2    1
 [22,]    7    4    1
 [23,]    7    6    1
 [24,]    5    3    1
 [25,]    7    3    1
 [26,]    3    6    1
 [27,]    3    7    1
 [28,]    2    5    4
 [29,]    2    2    7
 [30,]    2    6    6
 [31,]    2    4    7
 [32,]    2    7    1
 [33,]    2    2    1
 [34,]    2    6    2
 [35,]    2    4    3
 [36,]    2    5    3
 [37,]    7    2    6
 [38,]    1    2    6
 [39,]    2    2    6
 [40,]    2    2    2
 [41,]    6    2    3
 [42,]    5    2    3
 [43,]    4    2    4
 [44,]    7    2    7
 [45,]    7    2    4
 [46,]    6    2    2
 [47,]    5    7    2
 [48,]    7    5    2
 [49,]    5    4    2
 [50,]    3    2    2
 [51,]    1    4    2
 [52,]    3    5    2
 [53,]    1    7    2
 [54,]    1    3    2
 [55,]    3    7    7
 [56,]    3    4    4
 [57,]    3    7    2
 [58,]    3    6    5
 [59,]    3    1    6
 [60,]    3    5    5
 [61,]    3    7    4
 [62,]    3    2    6
 [63,]    3    4    3
 [64,]    6    3    5
 [65,]    2    3    2
 [66,]    6    3    1
 [67,]    6    3    7
 [68,]    2    3    4
 [69,]    5    3    5
 [70,]    7    3    7
 [71,]    1    3    6
 [72,]    4    3    3
 [73,]    4    1    3
 [74,]    7    1    3
 [75,]    4    7    3
 [76,]    5    7    3
 [77,]    3    1    3
 [78,]    7    6    3
 [79,]    6    7    3
 [80,]    6    6    3
 [81,]    3    2    3
 [82,]    4    1    5
 [83,]    4    5    5
 [84,]    4    2    3
 [85,]    4    5    7
 [86,]    4    1    2
 [87,]    4    5    1
 [88,]    4    2    2
 [89,]    4    7    4
 [90,]    4    6    4
 [91,]    7    4    4
 [92,]    3    4    7
 [93,]    3    4    6
 [94,]    3    4    1
 [95,]    5    4    5
 [96,]    6    4    7
 [97,]    5    4    7
 [98,]    7    4    6
 [99,]    6    4    2
[100,]    5    7    4
[101,]    2    1    4
[102,]    1    3    4
[103,]    3    1    4
[104,]    6    3    4
[105,]    5    1    4
[106,]    5    5    4
[107,]    3    5    4
[108,]    4    1    4
[109,]    5    4    4
[110,]    5    7    7
[111,]    5    7    1
[112,]    5    1    2
[113,]    5    6    5
[114,]    5    5    6
[115,]    5    1    3
[116,]    5    1    5
[117,]    5    6    7
[118,]    6    5    6
[119,]    6    5    5
[120,]    1    5    7
[121,]    3    5    1
[122,]    7    5    5
[123,]    3    5    3
[124,]    6    5    7
[125,]    7    5    4
[126,]    1    5    6
[127,]    6    7    5
[128,]    2    2    5
[129,]    7    1    5
[130,]    3    3    5
[131,]    6    1    5
[132,]    3    4    5
[133,]    6    6    5
[134,]    7    3    5
[135,]    2    7    5
[136,]    6    1    2
[137,]    6    4    3
[138,]    6    2    4
[139,]    6    4    1
[140,]    6    7    2
[141,]    6    6    2
[142,]    6    3    2
[143,]    6    7    7
[144,]    6    6    4
[145,]    3    6    4
[146,]    4    6    7
[147,]    5    6    4
[148,]    2    6    7
[149,]    7    6    7
[150,]    4    6    2
[151,]    3    6    6
[152,]    3    6    7
[153,]    1    6    4
[154,]    4    7    6
[155,]    4    5    6
[156,]    6    6    6
[157,]    6    3    6
[158,]    6    2    6
[159,]    5    2    6
[160,]    7    1    6
[161,]    4    4    6
[162,]    4    2    6
[163,]    7    7    3
[164,]    7    5    6
[165,]    7    7    4
[166,]    7    7    1
[167,]    7    3    3
[168,]    7    6    4
[169,]    7    5    7
[170,]    7    3    2
[171,]    7    6    6
[172,]    7    7    2
[173,]    4    7    1
[174,]    5    7    6
[175,]    2    7    6
[176,]    1    7    1
[177,]    2    7    2
[178,]    4    7    5
[179,]    7    7    6
[180,]    1    7    4
[181,]    2    3    7
[182,]    2    1    7
[183,]    6    2    7
[184,]    4    1    7
[185,]    6    6    7
[186,]    1    2    7
[187,]    7    4    7
[188,]    5    3    7
[189,]    5    1    7
[190,]    5    7    5
[191,]    5    2    7
[192,]    1    5    4
[193,]    5    2    1
[194,]    2    4    2
[195,]    4    3    7
[196,]    2    7    4
[197,]    7    1    2
[198,]    5    2    4
[199,]    1    7    7
[200,]    6    7    1
       [,1] [,2] [,3]
  [1,]    5    4    1
  [2,]    3    3    6
  [3,]    1    6    3
  [4,]    6    4    5
  [5,]    3    3    1
  [6,]    5    6    2
  [7,]    7    6    2
  [8,]    1    1    4
  [9,]    3    2    5
 [10,]    6    7    6
 [11,]    2    6    1
 [12,]    6    6    1
 [13,]    2    6    3
 [14,]    5    5    3
 [15,]    7    7    5
 [16,]    7    1    7
 [17,]    1    7    6
 [18,]    5    3    4
 [19,]    5    5    5
 [20,]    2    2    3
 [21,]    5    3    2
 [22,]    2    3    5
 [23,]    1    1    2
 [24,]    4    3    1
 [25,]    7    3    4
 [26,]    2    1    2
 [27,]    2    1    3
 [28,]    3    4    2
 [29,]    7    4    2
 [30,]    1    1    6
 [31,]    3    1    5
 [32,]    5    3    3
 [33,]    1    3    3
 [34,]    2    3    3
 [35,]    3    6    2
 [36,]    1    6    1
 [37,]    7    6    5
 [38,]    5    2    5
 [39,]    1    3    5
 [40,]    4    4    5
 [41,]    1    1    5
 [42,]    1    5    3
 [43,]    7    5    1
 [44,]    6    1    6
 [45,]    4    3    4
 [46,]    2    6    4
 [47,]    5    4    3
 [48,]    4    4    4
 [49,]    1    4    3
 [50,]    7    1    1
 [51,]    1    6    2
 [52,]    7    4    5
 [53,]    5    6    1
 [54,]    4    3    2
 [55,]    6    5    3
 [56,]    6    7    4
 [57,]    2    4    5
 [58,]    5    5    7
 [59,]    4    4    1
 [60,]    1    2    3
 [61,]    3    5    6
 [62,]    1    5    1
 [63,]    2    4    1
 [64,]    4    6    1
 [65,]    2    7    3
 [66,]    1    7    3
 [67,]    7    2    3
 [68,]    7    5    3
 [69,]    2    4    4
 [70,]    4    5    4
 [71,]    6    2    1
 [72,]    2    3    1
 [73,]    1    6    6
 [74,]    4    3    5
 [75,]    7    7    7
 [76,]    1    2    5
 [77,]    4    5    2
 [78,]    5    3    6
 [79,]    2    5    1
 [80,]    2    1    5
 [81,]    2    5    2
 [82,]    6    4    4
 [83,]    5    5    1
 [84,]    7    3    6
 [85,]    4    6    6
 [86,]    6    5    4
 [87,]    2    2    4
 [88,]    4    5    3
 [89,]    4    4    3
 [90,]    6    1    3
 [91,]    1    1    7
 [92,]    3    3    7
 [93,]    3    3    4
 [94,]    2    5    7
 [95,]    3    1    2
 [96,]    2    3    6
 [97,]    3    2    4
 [98,]    7    2    2
 [99,]    2    1    6
[100,]    5    4    6
