       [,1] [,2] [,3]
  [1,]    1    8    9
  [2,]    1    7    1
  [3,]    1    7    7
  [4,]    1    5    1
  [5,]    1    5   10
  [6,]    1    1    6
  [7,]    7    1    1
  [8,]    5    1   10
  [9,]   10    1    2
 [10,]    6    1    9
 [11,]    4    1    8
 [12,]    7    1    8
 [13,]    2    7    1
 [14,]    3    2    1
 [15,]    3    1    1
 [16,]    5    1    1
 [17,]    6    9    1
 [18,]   10   10    1
 [19,]    2    1    7
 [20,]    2    7   10
 [21,]    2    1    2
 [22,]    2    7    8
 [23,]    2    9    6
 [24,]    2    9    4
 [25,]    1    2    7
 [26,]    5    2    4
 [27,]    1    2   10
 [28,]   10    2    9
 [29,]    1    2    4
 [30,]    9    2    1
 [31,]    7    3    2
 [32,]    8    8    2
 [33,]    8    2    2
 [34,]    3    8    2
 [35,]    9    1    2
 [36,]    2    4    2
 [37,]    3    5    5
 [38,]    3    4    5
 [39,]    3    5    8
 [40,]    3    5    1
 [41,]    3    4   10
 [42,]    3    2    3
 [43,]    8    3    2
 [44,]    7    3    6
 [45,]   10    3    5
 [46,]    8    3    3
 [47,]    6    3    2
 [48,]    9    3    5
 [49,]    2    8    3
 [50,]    6    9    3
 [51,]    7    5    3
 [52,]    2    9    3
 [53,]    8    2    3
 [54,]    1    4    3
 [55,]    4    1    7
 [56,]    4   10   10
 [57,]    4    6    2
 [58,]    4    9   10
 [59,]    4    2    9
 [60,]    4    6    4
 [61,]    6    4    8
 [62,]   10    4    8
 [63,]    8    4   10
 [64,]    3    4    4
 [65,]    9    4    6
 [66,]    9    4    3
 [67,]    2    3    4
 [68,]    9    2    4
 [69,]    3    9    4
 [70,]    8    4    4
 [71,]    1    6    4
 [72,]    4    9    4
 [73,]    5    5    6
 [74,]    5    9    8
 [75,]    5    9    7
 [76,]    5    5    4
 [77,]    5    3    9
 [78,]    5    2    7
 [79,]    5    5    3
 [80,]    6    5   10
 [81,]    5    5    7
 [82,]    7    5    5
 [83,]    4    5    4
 [84,]    6    5    1
 [85,]    4    1    5
 [86,]    8    9    5
 [87,]    3    3    5
 [88,]    8    1    5
 [89,]    4    4    5
 [90,]    5    6    5
 [91,]    6    1    7
 [92,]    6   10   10
 [93,]    6    8    1
 [94,]    6    9    6
 [95,]    6    4    2
 [96,]    6    1   10
 [97,]    5    6    3
 [98,]    3    6    4
 [99,]    1    6    3
[100,]    5    6    9
[101,]    8    6    7
[102,]    7    6    3
[103,]    4   10    6
[104,]    6    2    6
[105,]    1   10    6
[106,]   10    2    6
[107,]    9    7    6
[108,]   10    9    6
[109,]    7    8    3
[110,]    7    1    2
[111,]    7    3    7
[112,]    7   10    4
[113,]    7    4   10
[114,]    7    2    5
[115,]    3    7    8
[116,]    2    7    6
[117,]    4    7    3
[118,]    9    7    4
[119,]    6    7    9
[120,]    2    7    9
[121,]    9    9    7
[122,]    6    8    7
[123,]    5    7    7
[124,]    1    3    7
[125,]    3   10    7
[126,]    2    7    7
[127,]    8    5    5
[128,]    8    9   10
[129,]    8    8    9
[130,]    8    1    9
[131,]    8    9    8
[132,]    8   10    4
[133,]    1    8    4
[134,]    6    8    4
[135,]    2    8    1
[136,]    5    8    2
[137,]    6    8    2
[138,]    9    8   10
[139,]    7    3    8
[140,]    8    8    8
[141,]    9    4    8
[142,]    5    7    8
[143,]    6   10    8
[144,]    4   10    8
[145,]    9    6    8
[146,]    9    7    7
[147,]    9    4    5
[148,]    9    9    3
[149,]    9    1    1
[150,]    9   10    5
[151,]   10    9    4
[152,]    1    9    6
[153,]    1    9    4
[154,]    5    9    9
[155,]    2    9    2
[156,]    7    9    9
[157,]    8    3    9
[158,]    5    7    9
[159,]   10   10    9
[160,]    2   10    9
[161,]    4    7    9
[162,]    6   10    9
[163,]   10    9    5
[164,]   10    8    7
[165,]   10    7    3
[166,]   10    8   10
[167,]   10   10    4
[168,]   10    1    1
[169,]   10   10    6
[170,]    3   10    3
[171,]    1   10    5
[172,]    6   10    5
[173,]    2   10   10
[174,]    3   10    6
[175,]   10    1   10
[176,]    7    8   10
[177,]   10    4   10
[178,]    7    6   10
[179,]    3    1   10
[180,]   10    3   10
[181,]    8   10    5
[182,]   10    8    4
[183,]    1    2    2
[184,]    2    4    3
[185,]    3    2    7
[186,]    8    3    5
[187,]    9    2    8
[188,]   10    1    5
[189,]    9    1    6
[190,]   10    4    5
[191,]    3    2    8
[192,]    1    3    2
[193,]    2    1    1
[194,]    1    5    8
[195,]    1   10    9
[196,]    7    4    7
[197,]    6    5    9
[198,]    6    1    2
[199,]    4    5   10
[200,]    5    4    5
       [,1] [,2] [,3]
  [1,]   10    2    8
  [2,]    7    6    9
  [3,]    5    4    4
  [4,]    4    4    3
  [5,]    6    4    1
  [6,]    5   10    2
  [7,]    2    7    5
  [8,]    1    9    8
  [9,]    4    7    5
 [10,]    5    4    7
 [11,]    8    6    8
 [12,]    7    2    4
 [13,]    5    9    5
 [14,]    5    6   10
 [15,]    3    9   10
 [16,]    8    5    4
 [17,]    4    3    7
 [18,]    7    7    2
 [19,]    8   10   10
 [20,]    8    1    3
 [21,]    8    9    1
 [22,]    1    9    7
 [23,]    5    3    7
 [24,]    3    1    4
 [25,]    8    7    9
 [26,]    1   10    3
 [27,]    5    3    2
 [28,]    9    7    1
 [29,]    7    2    1
 [30,]    5    2    1
 [31,]    8    6    1
 [32,]    7    5    4
 [33,]    6    7    7
 [34,]    7    6    7
 [35,]    9    7   10
 [36,]    3    7    9
 [37,]    7   10    7
 [38,]    4    1    4
 [39,]    4    6    5
 [40,]    7    9    2
 [41,]    6    5    7
 [42,]    3    1    3
 [43,]    3    6    9
 [44,]    5    9    1
 [45,]    9    6    9
 [46,]    4   10    7
 [47,]   10    6   10
 [48,]    3    7   10
 [49,]    5    2    8
 [50,]    3    9    1
 [51,]    6    4    4
 [52,]    5    5    2
 [53,]    7    2    8
 [54,]    2    4    4
 [55,]    8    9    2
 [56,]    9    1    8
 [57,]    1    4    2
 [58,]    7    7    7
 [59,]    2    5    8
 [60,]    2    2    2
 [61,]    3    3    1
 [62,]   10    5    9
 [63,]    5    9    4
 [64,]    8    5    9
 [65,]   10    3    3
 [66,]    2    3    7
 [67,]    8    2    1
 [68,]    3   10   10
 [69,]    6    6    9
 [70,]    4    4    6
 [71,]    4    8    5
 [72,]    3    3    9
 [73,]    9    3    9
 [74,]    6    2    1
 [75,]   10    8    8
 [76,]    4    9    8
 [77,]   10    5    2
 [78,]    7   10    6
 [79,]    5    4    9
 [80,]    3    4    7
 [81,]    2   10    4
 [82,]    3    6    1
 [83,]    9    5    1
 [84,]    4   10    2
 [85,]    5    3    8
 [86,]   10    4    7
 [87,]    6    9    9
 [88,]    9    3    6
 [89,]   10   10    5
 [90,]    9    1    9
 [91,]    8    3    4
 [92,]    9    7    2
 [93,]    1    9    3
 [94,]    9    6    6
 [95,]    3    4    3
 [96,]    3    3    8
 [97,]    4    2    5
 [98,]    8   10    6
 [99,]    1    2    1
[100,]    9    6    4
